review_id,order_id,customer_id,restaurant_id,rating,review_text,sentiment,review_timestamp
REV011622,O025319,C04779,R0148,3,The delivery was very late.,Negative,2026-05-04 18:00:00
REV011623,O036943,C02789,R0124,4,The food was fresh and flavorful.,Positive,2026-03-30 04:00:00
REV011624,O025679,C02195,R0141,1,The food was bland and disappointing.,Negative,2026-02-19 23:00:00
REV011625,O047424,C01974,R0094,3,Average experience.,Neutral,2026-03-17 06:00:00
REV011626,O009997,C00671,R0248,1,The food was bland and disappointing.,Negative,2026-02-06 15:00:00
REV011627,O030934,C00539,R0177,4,Delivery was fast and the food arrived hot.,Positive,2026-04-20 03:00:00
REV011628,O046906,C01402,R0234,5,Amazing food and excellent quality.,Positive,2026-01-23 19:00:00
REV011629,O001169,C04439,R0267,3,The order was okay overall.,Neutral,2026-06-13 19:00:00
REV011630,O027513,C02987,R0065,3,It was an ordinary experience.,Neutral,2026-06-13 09:00:00
REV011631,O005855,C02924,R0149,5,The order arrived quickly and everything was hot.,Positive,2026-02-19 09:00:00
REV011632,O017176,C04157,R0127,4,Great quality and very good service.,Positive,2026-04-24 13:00:00
REV011633,O047743,C02484,R0073,2,The food was bland and disappointing.,Negative,2026-05-04 21:00:00
REV011634,O023278,C03286,R0145,2,The food arrived cold.,Negative,2026-04-27 10:00:00
REV011635,O013073,C04320,R0167,5,Amazing food and excellent quality.,Positive,2026-03-27 20:00:00
REV011636,O049217,C00333,R0056,5,The food was delicious and fresh.,Positive,2026-03-07 20:00:00
REV011637,O031810,C04921,R0300,3,Everything was perfect and well packed.,Positive,2026-03-13 20:00:00
REV011638,O008373,C02142,R0198,5,The food was bland and disappointing.,Negative,2026-03-07 17:00:00
REV011639,O038728,C00231,R0110,5,The food was fresh and flavorful.,Positive,2026-05-09 03:00:00
REV011640,O040908,C00692,R0002,4,Excellent experience from start to finish.,Positive,2026-05-05 00:00:00
REV011641,O000770,C02423,R0244,4,Everything was perfect and well packed.,Positive,2026-02-24 00:00:00
REV011642,O013740,C02920,R0008,5,Everything was perfect and well packed.,Positive,2026-03-12 10:00:00
REV011643,O026949,C01891,R0097,4,Delivery was fast and the food arrived hot.,Positive,2026-02-24 03:00:00
REV011644,O006139,C03584,R0204,4,Everything was perfect and well packed.,Positive,2026-02-01 18:00:00
REV011645,O029066,C01510,R0189,4,Great quality and very good service.,Positive,2026-05-16 19:00:00
REV011646,O001415,C03696,R0212,5,Excellent experience from start to finish.,Positive,2026-03-09 16:00:00
REV011647,O007703,C04539,R0186,3,Great quality and very good service.,Positive,2026-02-23 03:00:00
REV011648,O029931,C04409,R0086,5,The order arrived quickly and everything was hot.,Positive,2026-05-26 11:00:00
REV011649,O001465,C04942,R0164,2,The food was cold and the delivery was late.,Negative,2026-03-23 10:00:00
REV011650,O049425,C00205,R0205,2,The food was cold and the delivery was late.,Negative,2026-01-20 09:00:00
REV011651,O047134,C02703,R0185,5,Great quality and very good service.,Positive,2026-01-26 03:00:00
REV011652,O047651,C00237,R0148,4,Excellent experience from start to finish.,Positive,2026-06-18 01:00:00
REV011653,O003407,C03644,R0269,4,The food was fresh and flavorful.,Positive,2026-05-05 18:00:00
REV011654,O012906,C00881,R0250,3,Average experience.,Neutral,2026-05-12 22:00:00
REV011655,O003150,C02226,R0144,5,Everything was perfect and well packed.,Positive,2026-04-28 19:00:00
REV011656,O009795,C00538,R0220,2,The order was delayed for a long time.,Negative,2026-03-30 04:00:00
REV011657,O037912,C03630,R0235,3,The order was okay overall.,Neutral,2026-02-24 18:00:00
REV011658,O027951,C03835,R0118,3,Overall it was satisfactory.,Neutral,2026-06-27 02:00:00
REV011659,O004730,C03033,R0043,5,Great quality and very good service.,Positive,2026-03-26 23:00:00
REV011660,O026235,C04742,R0232,4,Delivery was fast and the food arrived hot.,Positive,2026-06-24 14:00:00
REV011661,O015791,C02028,R0035,5,The food was delicious and fresh.,Positive,2026-06-01 04:00:00
REV011662,O049914,C01754,R0270,3,Average experience.,Neutral,2026-01-23 12:00:00
REV011663,O010786,C02070,R0282,4,Delivery was fast and the food arrived hot.,Positive,2026-04-03 20:00:00
REV011664,O017830,C00308,R0268,5,Fast delivery and great packaging.,Positive,2026-01-25 13:00:00
REV011665,O033889,C04258,R0070,4,Excellent experience from start to finish.,Positive,2026-04-02 01:00:00
REV011666,O019346,C02928,R0006,4,The food was delicious and fresh.,Positive,2026-04-15 01:00:00
REV011667,O038336,C03427,R0285,1,Delivery was fast and the food arrived hot.,Positive,2026-02-07 19:00:00
REV011668,O008721,C01527,R0121,4,Great quality and very good service.,Positive,2026-05-13 14:00:00
REV011669,O001194,C04315,R0014,4,The food was fresh and flavorful.,Positive,2026-05-15 02:00:00
REV011670,O046742,C02668,R0294,4,Everything was perfect and well packed.,Positive,2026-05-28 00:00:00
REV011671,O017999,C04846,R0017,4,The food was fresh and flavorful.,Positive,2026-01-15 21:00:00
REV011672,O018097,C04762,R0096,5,Fast delivery and great packaging.,Positive,2026-06-23 20:00:00
REV011673,O014860,C03562,R0087,5,Really tasty food with generous portions.,Positive,2026-06-16 07:00:00
REV011674,O044048,C03307,R0234,2,Very poor experience with the delivery.,Negative,2026-06-09 06:00:00
REV011675,O029041,C01435,R0065,3,The order was okay overall.,Neutral,2026-05-09 04:00:00
REV011676,O031656,C01566,R0053,3,Overall it was satisfactory.,Neutral,2026-06-15 18:00:00
REV011677,O049288,C04413,R0185,4,Excellent experience from start to finish.,Positive,2026-06-01 07:00:00
REV011678,O004681,C00764,R0058,2,The delivery was very late.,Negative,2026-02-03 19:00:00
REV011679,O020140,C04782,R0050,5,The order arrived quickly and everything was hot.,Positive,2026-06-27 23:00:00
REV011680,O015051,C02934,R0157,5,The food arrived cold.,Negative,2026-05-20 23:00:00
REV011681,O041160,C00427,R0083,4,The order arrived quickly and everything was hot.,Positive,2026-04-01 05:00:00
REV011682,O043627,C00061,R0278,4,Excellent experience from start to finish.,Positive,2026-04-30 02:00:00
REV011683,O037437,C00010,R0066,5,Excellent experience from start to finish.,Positive,2026-05-15 17:00:00
REV011684,O042485,C01882,R0245,5,Great quality and very good service.,Positive,2026-01-05 06:00:00
REV011685,O013918,C01921,R0140,2,The delivery was very late.,Negative,2026-05-06 02:00:00
REV011686,O022734,C03359,R0260,5,The order arrived quickly and everything was hot.,Positive,2026-04-30 15:00:00
REV011687,O020965,C03457,R0159,4,The food was delicious and fresh.,Positive,2026-05-29 23:00:00
REV011688,O017316,C03115,R0128,5,Amazing food and excellent quality.,Positive,2026-03-27 12:00:00
REV011689,O017310,C00325,R0184,5,Everything was perfect and well packed.,Positive,2026-01-06 06:00:00
REV011690,O047009,C03431,R0215,5,Excellent experience from start to finish.,Positive,2026-04-11 01:00:00
REV011691,O010487,C03082,R0241,5,Great quality and very good service.,Positive,2026-04-19 17:00:00
REV011692,O008442,C04942,R0036,4,The food was fresh and flavorful.,Positive,2026-06-04 14:00:00
REV011693,O048916,C04883,R0033,4,Excellent experience from start to finish.,Positive,2026-06-08 00:00:00
REV011694,O045742,C01968,R0269,4,The food was fresh and flavorful.,Positive,2026-04-02 19:00:00
REV011695,O016977,C01628,R0147,3,The food was okay.,Neutral,2026-01-05 16:00:00
REV011696,O021730,C04996,R0221,1,The food was cold and the delivery was late.,Negative,2026-03-29 13:00:00
REV011697,O032137,C04411,R0199,4,Delivery was fast and the food arrived hot.,Positive,2026-05-27 23:00:00
REV011698,O034072,C04947,R0024,4,Great quality and very good service.,Positive,2026-02-18 05:00:00
REV011699,O014480,C02497,R0017,4,The food was delicious and fresh.,Positive,2026-06-08 06:00:00
REV011700,O020949,C02056,R0185,4,Great quality and very good service.,Positive,2026-02-16 16:00:00
REV011701,O007070,C01765,R0010,4,Delivery was fast and the food arrived hot.,Positive,2026-02-20 12:00:00
REV011702,O008127,C01543,R0069,4,Everything was perfect and well packed.,Positive,2026-03-03 10:00:00
REV011703,O015249,C03504,R0122,4,The order arrived quickly and everything was hot.,Positive,2026-04-14 03:00:00
REV011704,O041828,C01602,R0042,4,Everything was perfect and well packed.,Positive,2026-06-10 21:00:00
REV011705,O028273,C00056,R0122,5,The food was delicious and fresh.,Positive,2026-02-04 03:00:00
REV011706,O047361,C02807,R0136,4,Fast delivery and great packaging.,Positive,2026-06-17 18:00:00
REV011707,O039707,C02887,R0019,1,The order took too long to arrive.,Negative,2026-06-23 11:00:00
REV011708,O025875,C03494,R0057,3,The food was delicious and fresh.,Positive,2026-01-17 15:00:00
REV011709,O011777,C02107,R0123,5,Really tasty food with generous portions.,Positive,2026-03-27 22:00:00
REV011710,O015883,C02607,R0171,4,Amazing food and excellent quality.,Positive,2026-06-07 20:00:00
REV011711,O014519,C03637,R0257,4,The food was delicious and fresh.,Positive,2026-06-28 21:00:00
REV011712,O036492,C03018,R0159,5,Amazing food and excellent quality.,Positive,2026-02-14 15:00:00
REV011713,O019327,C04015,R0039,1,My order was missing an item.,Negative,2026-03-01 12:00:00
REV011714,O019081,C01916,R0243,4,Really tasty food with generous portions.,Positive,2026-04-20 18:00:00
REV011715,O029772,C03756,R0026,2,The food arrived cold.,Negative,2026-04-04 05:00:00
REV011716,O027450,C02654,R0190,5,Excellent experience from start to finish.,Positive,2026-06-13 16:00:00
REV011717,O025746,C02032,R0290,5,The order arrived quickly and everything was hot.,Positive,2026-06-21 03:00:00
REV011718,O043684,C04116,R0230,1,The order took too long to arrive.,Negative,2026-02-28 23:00:00
REV011719,O003148,C03957,R0291,1,The food arrived cold.,Negative,2026-01-15 23:00:00
REV011720,O018727,C01559,R0096,1,The food was bland and disappointing.,Negative,2026-02-15 07:00:00
REV011721,O024877,C02447,R0186,4,The food was cold and the delivery was late.,Negative,2026-02-08 17:00:00
REV011722,O029095,C01576,R0195,5,The food was fresh and flavorful.,Positive,2026-03-10 12:00:00
REV011723,O042612,C01613,R0290,5,Great quality and very good service.,Positive,2026-03-01 11:00:00
REV011724,O031590,C04492,R0157,4,Everything was perfect and well packed.,Positive,2026-01-19 11:00:00
REV011725,O034297,C03620,R0163,5,Great quality and very good service.,Positive,2026-04-22 04:00:00
REV011726,O042138,C01837,R0091,3,Overall it was satisfactory.,Neutral,2026-01-24 17:00:00
REV011727,O035619,C04222,R0101,5,Delivery was fast and the food arrived hot.,Positive,2026-05-17 02:00:00
REV011728,O007108,C04119,R0015,3,The food was decent.,Neutral,2026-01-26 08:00:00
REV011729,O015137,C04534,R0254,4,Delivery was fast and the food arrived hot.,Positive,2026-03-12 02:00:00
REV011730,O039692,C04871,R0145,3,The experience was fine.,Neutral,2026-06-21 18:00:00
REV011731,O038688,C01528,R0129,1,The food was bland and disappointing.,Negative,2026-04-29 10:00:00
REV011732,O046865,C01779,R0243,4,Amazing food and excellent quality.,Positive,2026-04-21 11:00:00
REV011733,O036505,C04754,R0225,5,Very poor experience with the delivery.,Negative,2026-01-18 03:00:00
REV011734,O011266,C03794,R0176,5,The order arrived quickly and everything was hot.,Positive,2026-06-03 08:00:00
REV011735,O034035,C01490,R0251,3,The order was okay overall.,Neutral,2026-04-26 01:00:00
REV011736,O018229,C04965,R0081,3,The experience was fine.,Neutral,2026-05-08 00:00:00
REV011737,O001322,C03197,R0015,4,The food was delicious and fresh.,Positive,2026-01-06 15:00:00
REV011738,O006946,C03283,R0255,5,Everything was perfect and well packed.,Positive,2026-01-12 13:00:00
REV011739,O033481,C00300,R0258,4,Everything was perfect and well packed.,Positive,2026-05-23 12:00:00
REV011740,O017359,C04504,R0021,4,Amazing food and excellent quality.,Positive,2026-06-15 12:00:00
REV011741,O020371,C00664,R0279,4,The food was fresh and flavorful.,Positive,2026-03-27 15:00:00
REV011742,O004711,C03967,R0098,1,Very poor experience with the delivery.,Negative,2026-03-31 06:00:00
REV011743,O004154,C04968,R0090,2,The food was bland and disappointing.,Negative,2026-04-30 00:00:00
REV011744,O003931,C04802,R0068,4,Excellent experience from start to finish.,Positive,2026-03-03 19:00:00
REV011745,O036258,C03874,R0022,4,The food was delicious and fresh.,Positive,2026-04-03 14:00:00
REV011746,O024660,C02422,R0095,4,The food was delicious and fresh.,Positive,2026-01-24 10:00:00
REV011747,O025964,C00212,R0282,5,Great quality and very good service.,Positive,2026-01-16 15:00:00
REV011748,O045892,C00667,R0023,4,The food was fresh and flavorful.,Positive,2026-01-03 04:00:00
REV011749,O016828,C02443,R0028,1,Excellent experience from start to finish.,Positive,2026-06-17 01:00:00
REV011750,O021815,C02235,R0276,1,The food was bland and disappointing.,Negative,2026-07-01 14:00:00
REV011751,O017379,C04857,R0287,5,Great quality and very good service.,Positive,2026-01-06 10:00:00
REV011752,O048762,C01127,R0171,2,The food arrived cold.,Negative,2026-02-14 16:00:00
REV011753,O024561,C03528,R0184,3,The food was acceptable.,Neutral,2026-02-01 13:00:00
REV011754,O021722,C01130,R0192,5,Fast delivery and great packaging.,Positive,2026-03-16 20:00:00
REV011755,O014979,C00378,R0261,5,The food was delicious and fresh.,Positive,2026-04-30 23:00:00
REV011756,O003655,C03126,R0282,4,Everything was perfect and well packed.,Positive,2026-05-30 23:00:00
REV011757,O033327,C03017,R0014,1,Very poor experience with the delivery.,Negative,2026-01-21 16:00:00
REV011758,O021822,C00826,R0261,4,Really tasty food with generous portions.,Positive,2026-04-10 01:00:00
REV011759,O030107,C03743,R0159,3,The food was okay.,Neutral,2026-01-07 19:00:00
REV011760,O035555,C03413,R0041,4,Delivery was fast and the food arrived hot.,Positive,2026-02-16 18:00:00
REV011761,O027406,C03556,R0078,5,Excellent experience from start to finish.,Positive,2026-04-06 23:00:00
REV011762,O019537,C01548,R0127,2,The food was cold and the delivery was late.,Negative,2026-05-13 15:00:00
REV011763,O046834,C00407,R0224,5,Great quality and very good service.,Positive,2026-01-04 08:00:00
REV011764,O041986,C02275,R0052,5,Amazing food and excellent quality.,Positive,2026-06-25 19:00:00
REV011765,O008887,C02897,R0213,4,Fast delivery and great packaging.,Positive,2026-06-05 14:00:00
REV011766,O009456,C04653,R0039,1,The packaging was damaged.,Negative,2026-05-01 01:00:00
REV011767,O028142,C01029,R0067,4,The food was fresh and flavorful.,Positive,2026-05-22 20:00:00
REV011768,O003986,C04848,R0275,4,The food was delicious and fresh.,Positive,2026-02-08 20:00:00
REV011769,O021473,C03672,R0061,4,Really tasty food with generous portions.,Positive,2026-04-26 03:00:00
REV011770,O006775,C04243,R0033,4,Fast delivery and great packaging.,Positive,2026-03-29 11:00:00
REV011771,O022521,C03150,R0049,4,The food was delicious and fresh.,Positive,2026-01-15 08:00:00
REV011772,O006440,C04427,R0105,5,The food was delicious and fresh.,Positive,2026-01-26 17:00:00
REV011773,O042750,C04483,R0172,4,Amazing food and excellent quality.,Positive,2026-03-22 07:00:00
REV011774,O045386,C02897,R0120,5,Delivery was fast and the food arrived hot.,Positive,2026-05-30 15:00:00
REV011775,O005969,C02389,R0169,3,Nothing special about the order.,Neutral,2026-03-31 03:00:00
REV011776,O026976,C00539,R0153,3,Nothing special about the order.,Neutral,2026-04-04 03:00:00
REV011777,O033599,C01883,R0151,4,Fast delivery and great packaging.,Positive,2026-04-06 00:00:00
REV011778,O043818,C02181,R0181,5,Fast delivery and great packaging.,Positive,2026-05-25 17:00:00
REV011779,O036278,C00840,R0132,5,Everything was perfect and well packed.,Positive,2026-06-08 15:00:00
REV011780,O026311,C00466,R0027,3,The order took too long to arrive.,Negative,2026-04-20 06:00:00
REV011781,O015483,C03779,R0017,5,The food was fresh and flavorful.,Positive,2026-04-04 04:00:00
REV011782,O006746,C03262,R0036,1,The delivery was very late.,Negative,2026-04-30 04:00:00
REV011783,O024698,C04798,R0053,4,Great quality and very good service.,Positive,2026-05-15 17:00:00
REV011784,O017517,C01848,R0111,4,The food was fresh and flavorful.,Positive,2026-01-11 16:00:00
REV011785,O013060,C04985,R0101,5,Excellent experience from start to finish.,Positive,2026-06-30 00:00:00
REV011786,O029295,C02198,R0114,4,Great quality and very good service.,Positive,2026-04-05 13:00:00
REV011787,O047997,C04025,R0108,3,The food was acceptable.,Neutral,2026-05-13 13:00:00
REV011788,O031252,C02355,R0243,3,The order took too long to arrive.,Negative,2026-01-31 07:00:00
REV011789,O035259,C01515,R0180,4,Everything was perfect and well packed.,Positive,2026-03-05 18:00:00
REV011790,O014440,C00139,R0194,5,Everything was perfect and well packed.,Positive,2026-03-30 18:00:00
REV011791,O012799,C03855,R0255,3,Nothing special about the order.,Neutral,2026-01-19 16:00:00
REV011792,O010773,C00163,R0119,5,Great quality and very good service.,Positive,2026-03-04 21:00:00
REV011793,O026566,C00158,R0107,3,Average experience.,Neutral,2026-01-19 10:00:00
REV011794,O041922,C02018,R0014,3,The order was okay overall.,Neutral,2026-06-14 21:00:00
REV011795,O044607,C04881,R0143,5,Great quality and very good service.,Positive,2026-01-07 14:00:00
REV011796,O046306,C02560,R0025,4,Everything was perfect and well packed.,Positive,2026-01-05 08:00:00
REV011797,O005468,C04543,R0270,3,Nothing special about the order.,Neutral,2026-05-12 15:00:00
REV011798,O049977,C00875,R0183,5,The food was fresh and flavorful.,Positive,2026-02-07 06:00:00
REV011799,O001368,C02852,R0294,3,The food was okay.,Neutral,2026-04-08 18:00:00
REV011800,O037507,C00395,R0200,4,Fast delivery and great packaging.,Positive,2026-01-19 01:00:00
REV011801,O020197,C04400,R0293,3,Overall it was satisfactory.,Neutral,2026-01-14 06:00:00
REV011802,O023870,C02101,R0199,3,Overall it was satisfactory.,Neutral,2026-05-13 14:00:00
REV011803,O019139,C03234,R0172,5,Amazing food and excellent quality.,Positive,2026-01-21 15:00:00
REV011804,O048343,C03243,R0091,5,The food was delicious and fresh.,Positive,2026-06-27 06:00:00
REV011805,O048475,C01317,R0218,5,The food was cold and the delivery was late.,Negative,2026-01-07 13:00:00
REV011806,O028281,C03846,R0233,3,Food quality was average.,Neutral,2026-03-05 07:00:00
REV011807,O008752,C00248,R0021,4,Delivery was fast and the food arrived hot.,Positive,2026-06-08 09:00:00
REV011808,O014094,C02194,R0201,5,The food was fresh and flavorful.,Positive,2026-02-27 07:00:00
REV011809,O026578,C02721,R0157,1,The packaging was damaged.,Negative,2026-04-14 04:00:00
REV011810,O022430,C03779,R0257,5,Excellent experience from start to finish.,Positive,2026-05-08 05:00:00
REV011811,O019985,C02901,R0097,3,The experience was fine.,Neutral,2026-02-14 11:00:00
REV011812,O008640,C04700,R0289,5,Fast delivery and great packaging.,Positive,2026-03-06 19:00:00
REV011813,O031601,C04313,R0033,4,Excellent experience from start to finish.,Positive,2026-02-06 01:00:00
REV011814,O005842,C01215,R0203,5,Excellent experience from start to finish.,Positive,2026-03-31 16:00:00
REV011815,O013492,C02614,R0150,4,The food was fresh and flavorful.,Positive,2026-04-10 18:00:00
REV011816,O008457,C00121,R0022,5,The order arrived quickly and everything was hot.,Positive,2026-06-11 01:00:00
REV011817,O011647,C04832,R0096,4,The food arrived cold.,Negative,2026-04-10 13:00:00
REV011818,O006955,C03678,R0265,1,Very poor experience with the delivery.,Negative,2026-06-28 12:00:00
REV011819,O030792,C03721,R0286,4,Delivery was fast and the food arrived hot.,Positive,2026-04-06 16:00:00
REV011820,O028250,C00366,R0198,5,Really tasty food with generous portions.,Positive,2026-03-28 12:00:00
REV011821,O022356,C02542,R0084,5,Everything was perfect and well packed.,Positive,2026-03-05 21:00:00
REV011822,O036444,C02456,R0222,2,Very poor experience with the delivery.,Negative,2026-02-08 00:00:00
REV011823,O013699,C00255,R0164,4,The order arrived quickly and everything was hot.,Positive,2026-04-28 23:00:00
REV011824,O008272,C00823,R0277,3,The experience was fine.,Neutral,2026-01-30 02:00:00
REV011825,O012057,C02309,R0078,1,I received the wrong item.,Negative,2026-04-18 19:00:00
REV011826,O010408,C02271,R0283,5,Great quality and very good service.,Positive,2026-06-29 22:00:00
REV011827,O010420,C00171,R0269,5,Delivery was fast and the food arrived hot.,Positive,2026-01-24 15:00:00
REV011828,O009183,C03683,R0015,4,The order arrived quickly and everything was hot.,Positive,2026-04-17 13:00:00
REV011829,O040013,C03352,R0171,4,Great quality and very good service.,Positive,2026-03-06 22:00:00
REV011830,O022777,C02291,R0251,4,Fast delivery and great packaging.,Positive,2026-05-12 00:00:00
REV011831,O044791,C03859,R0064,4,Excellent experience from start to finish.,Positive,2026-01-03 05:00:00
REV011832,O015539,C03197,R0221,4,My order was missing an item.,Negative,2026-04-12 04:00:00
REV011833,O039927,C00873,R0142,1,Very poor experience with the delivery.,Negative,2026-02-23 11:00:00
REV011834,O009219,C03323,R0279,3,It was an ordinary experience.,Neutral,2026-05-10 01:00:00
REV011835,O011220,C02533,R0153,2,The food was bland and disappointing.,Negative,2026-04-21 09:00:00
REV011836,O021284,C03187,R0144,5,Amazing food and excellent quality.,Positive,2026-05-31 15:00:00
REV011837,O028839,C00217,R0142,5,Excellent experience from start to finish.,Positive,2026-06-15 15:00:00
REV011838,O046509,C03553,R0085,4,Excellent experience from start to finish.,Positive,2026-04-09 07:00:00
REV011839,O048760,C03627,R0094,4,Amazing food and excellent quality.,Positive,2026-02-02 02:00:00
REV011840,O021855,C01528,R0094,4,The order arrived quickly and everything was hot.,Positive,2026-04-30 19:00:00
REV011841,O030004,C04682,R0126,5,The food was bland and disappointing.,Negative,2026-01-14 11:00:00
REV011842,O016676,C00506,R0099,5,Really tasty food with generous portions.,Positive,2026-03-08 20:00:00
REV011843,O011398,C02413,R0127,5,Really tasty food with generous portions.,Positive,2026-03-05 13:00:00
REV011844,O049214,C01975,R0238,4,Great quality and very good service.,Positive,2026-01-28 23:00:00
REV011845,O011447,C00714,R0018,4,The order was delayed for a long time.,Negative,2026-05-01 22:00:00
REV011846,O021685,C02177,R0246,5,The food arrived cold.,Negative,2026-02-02 12:00:00
REV011847,O028157,C02800,R0269,4,Really tasty food with generous portions.,Positive,2026-04-27 05:00:00
REV011848,O003435,C02592,R0107,4,The food was delicious and fresh.,Positive,2026-05-02 18:00:00
REV011849,O043920,C01083,R0234,1,The food was cold and the delivery was late.,Negative,2026-04-11 21:00:00
REV011850,O027710,C04620,R0292,5,Really tasty food with generous portions.,Positive,2026-02-24 17:00:00
REV011851,O018416,C03689,R0009,5,Delivery was fast and the food arrived hot.,Positive,2026-05-24 14:00:00
REV011852,O037431,C02984,R0286,5,The food was delicious and fresh.,Positive,2026-05-31 03:00:00
REV011853,O017576,C01931,R0055,2,The order was delayed for a long time.,Negative,2026-04-17 17:00:00
REV011854,O036436,C00230,R0057,4,Everything was perfect and well packed.,Positive,2026-02-11 00:00:00
REV011855,O048790,C03562,R0106,4,Everything was perfect and well packed.,Positive,2026-06-23 00:00:00
REV011856,O010162,C01031,R0010,3,The food was decent.,Neutral,2026-06-28 21:00:00
REV011857,O034930,C04191,R0021,4,The food was fresh and flavorful.,Positive,2026-05-14 15:00:00
REV011858,O028960,C00865,R0068,3,The experience was fine.,Neutral,2026-04-22 11:00:00
REV011859,O035527,C03439,R0244,5,Great quality and very good service.,Positive,2026-04-18 02:00:00
REV011860,O046351,C00468,R0157,4,Great quality and very good service.,Positive,2026-02-13 17:00:00
REV011861,O047272,C02105,R0059,4,Great quality and very good service.,Positive,2026-03-11 18:00:00
REV011862,O006041,C01805,R0271,5,Great quality and very good service.,Positive,2026-04-19 03:00:00
REV011863,O044109,C04508,R0018,2,Very poor experience with the delivery.,Negative,2026-04-03 13:00:00
REV011864,O001639,C03065,R0174,3,Everything was perfect and well packed.,Positive,2026-05-24 05:00:00
REV011865,O041926,C04126,R0166,5,Really tasty food with generous portions.,Positive,2026-01-28 10:00:00
REV011866,O044700,C02793,R0179,4,Really tasty food with generous portions.,Positive,2026-01-10 18:00:00
REV011867,O031291,C01097,R0065,2,I received the wrong item.,Negative,2026-03-13 13:00:00
REV011868,O046410,C04146,R0038,4,The food was fresh and flavorful.,Positive,2026-05-20 18:00:00
REV011869,O026652,C03601,R0073,4,Fast delivery and great packaging.,Positive,2026-04-30 01:00:00
REV011870,O012220,C03118,R0024,4,Amazing food and excellent quality.,Positive,2026-01-02 12:00:00
REV011871,O006287,C01234,R0004,4,Amazing food and excellent quality.,Positive,2026-04-12 02:00:00
REV011872,O001918,C01377,R0215,5,Everything was perfect and well packed.,Positive,2026-06-25 17:00:00
REV011873,O005228,C02611,R0249,1,The food was bland and disappointing.,Negative,2026-05-22 07:00:00
REV011874,O011881,C01215,R0111,5,Fast delivery and great packaging.,Positive,2026-06-25 08:00:00
REV011875,O031783,C04880,R0075,4,The food was fresh and flavorful.,Positive,2026-01-18 09:00:00
REV011876,O027663,C00736,R0062,2,The order was delayed for a long time.,Negative,2026-06-07 18:00:00
REV011877,O009571,C04892,R0045,5,Really tasty food with generous portions.,Positive,2026-01-11 16:00:00
REV011878,O017426,C02172,R0111,3,It was an ordinary experience.,Neutral,2026-03-07 21:00:00
REV011879,O015013,C03722,R0244,2,The food was fresh and flavorful.,Positive,2026-05-02 07:00:00
REV011880,O030419,C04260,R0262,5,Excellent experience from start to finish.,Positive,2026-04-09 04:00:00
REV011881,O006333,C03298,R0155,3,Overall it was satisfactory.,Neutral,2026-05-08 21:00:00
REV011882,O028458,C00878,R0272,5,Fast delivery and great packaging.,Positive,2026-04-27 16:00:00
REV011883,O003789,C03369,R0104,1,The order was delayed for a long time.,Negative,2026-01-20 02:00:00
REV011884,O037931,C01117,R0127,5,The order arrived quickly and everything was hot.,Positive,2026-01-03 11:00:00
REV011885,O004031,C04401,R0041,4,The order arrived quickly and everything was hot.,Positive,2026-04-01 16:00:00
REV011886,O014521,C04174,R0007,4,Delivery was fast and the food arrived hot.,Positive,2026-02-19 21:00:00
REV011887,O000916,C04323,R0160,4,Really tasty food with generous portions.,Positive,2026-02-07 12:00:00
REV011888,O020911,C04460,R0131,2,The order was delayed for a long time.,Negative,2026-01-18 07:00:00
REV011889,O001723,C04988,R0210,4,Excellent experience from start to finish.,Positive,2026-06-05 06:00:00
REV011890,O015387,C00221,R0093,4,The food was delicious and fresh.,Positive,2026-06-13 22:00:00
REV011891,O036752,C03277,R0259,5,The food was fresh and flavorful.,Positive,2026-06-18 09:00:00
REV011892,O034140,C03895,R0299,4,The food was delicious and fresh.,Positive,2026-06-25 00:00:00
REV011893,O034993,C00109,R0220,5,Amazing food and excellent quality.,Positive,2026-06-22 06:00:00
REV011894,O023275,C03816,R0003,3,Average experience.,Neutral,2026-03-28 12:00:00
REV011895,O038035,C03132,R0080,3,The food was bland and disappointing.,Negative,2026-01-20 11:00:00
REV011896,O005809,C02608,R0134,1,I received the wrong item.,Negative,2026-02-24 00:00:00
REV011897,O029175,C04627,R0003,1,I received the wrong item.,Negative,2026-02-21 07:00:00
REV011898,O022278,C00612,R0159,5,Great quality and very good service.,Positive,2026-06-02 12:00:00
REV011899,O045145,C02542,R0049,5,Really tasty food with generous portions.,Positive,2026-05-23 05:00:00
REV011900,O021801,C02381,R0189,4,Really tasty food with generous portions.,Positive,2026-03-01 15:00:00
REV011901,O021505,C02989,R0043,5,Great quality and very good service.,Positive,2026-05-04 22:00:00
REV011902,O049263,C01818,R0007,5,Excellent experience from start to finish.,Positive,2026-05-17 19:00:00
REV011903,O046338,C00356,R0036,4,Great quality and very good service.,Positive,2026-02-05 20:00:00
REV011904,O049989,C03496,R0027,4,Great quality and very good service.,Positive,2026-01-08 12:00:00
REV011905,O033869,C04458,R0008,4,Great quality and very good service.,Positive,2026-05-26 14:00:00
REV011906,O048613,C00657,R0268,3,Food quality was average.,Neutral,2026-05-24 22:00:00
REV011907,O022804,C01601,R0297,4,Great quality and very good service.,Positive,2026-06-13 23:00:00
REV011908,O003900,C02511,R0200,3,The food was decent.,Neutral,2026-03-02 07:00:00
REV011909,O039530,C00881,R0048,5,Everything was perfect and well packed.,Positive,2026-03-24 09:00:00
REV011910,O010253,C00293,R0246,5,The order arrived quickly and everything was hot.,Positive,2026-04-05 02:00:00
